employee_id,full_name,gender,age,department,job_level,education,hire_date,termination_date,employment_status,termination_reason,annual_salary,performance_rating,months_since_last_promotion,monthly_overtime_hours,job_satisfaction,commute_miles,work_arrangement,training_hours_last_year
E11037,Margaret Martinez,Female,36,Sales,Senior,Bachelor's,2024-04-20,,Active,,102200.0,3,11,13.7,2.2,2.1,Hybrid,30
E11038,Kevin Gonzalez,Male,40,Engineering,Associate,Bachelor's,2021-10-11,,Active,,121700.0,4,2,6.4,3.8,9.3,Hybrid,39
E11039,Barbara Ramirez,Female,38,Customer Support,Associate,Bachelor's,2023-12-30,,Active,,52600.0,1,6,8.5,3.9,9.3,Onsite,24
E11040,Richard Smith,Male,30,Customer Support,Associate,Bachelor's,2021-05-29,,Active,,55200.0,3,1,11.9,3.8,0.5,Remote,29
E11041,Richard Anderson,Male,35,Customer Support,Senior,High School,2025-01-13,,Active,,74500.0,3,19,17.5,2.6,6.3,Hybrid,18
E11042,Nicholas Torres,Male,39,Sales,Manager,Bachelor's,2019-09-23,,Active,,174400.0,4,51,13.5,2.7,18.3,Onsite,19
E11043,Susan Lewis,Female,26,IT,Entry,Master's,2024-06-01,,Active,,63500.0,4,1,9.1,3.1,6.4,Remote,23
E11044,Thomas Sanchez,Male,29,Operations,Entry,Associate Degree,2022-01-27,,Active,,50600.0,3,6,14.8,2.7,2.3,Onsite,23
E11045,Richard Garcia,Male,49,Operations,Director,Bachelor's,2021-12-10,2024-10-23,Terminated,Voluntary - Better Opportunity,174800.0,4,4,19.0,2.7,24.3,Onsite,24
E11046,Susan Moore,Female,35,Marketing,Associate,Master's,2023-03-28,2025-10-14,Terminated,Involuntary - Performance,79200.0,4,5,10.1,4.2,6.3,Remote,17
E11047,Ryan Flores,Male,31,Operations,Associate,Bachelor's,2022-02-06,,Active,,67400.0,3,46,7.4,4.1,14.5,Hybrid,37
E11048,Patricia Harris,Female,32,Sales,Associate,Master's,2019-03-16,,Active,,89200.0,3,1,13.4,3.4,2.0,Hybrid,12
E11049,Joseph Sanchez,Male,33,Sales,Entry,Bachelor's,2019-07-15,,Active,,67100.0,4,0,12.5,3.7,5.5,Onsite,27
E11050,Daniel Moore,Male,48,Engineering,Manager,Bachelor's,2026-02-19,2026-08-17,Terminated,Voluntary - Better Opportunity,215900.0,2,6,0.0,3.8,2.5,Onsite,26
E11051,Karen Torres,Female,27,Marketing,Senior,Master's,2021-05-05,,Active,,103900.0,2,9,7.0,2.8,1.7,Hybrid,21
E11052,Steven Lopez,Male,37,Operations,Senior,Master's,2022-11-05,2024-12-13,Terminated,Voluntary - Better Opportunity,79300.0,2,22,15.0,3.8,3.3,Hybrid,8
E11053,Jason Robinson,Male,39,Marketing,Senior,Bachelor's,2020-05-28,,Active,,108800.0,2,20,16.4,3.4,1.6,Remote,5
E11054,Stephanie Sanchez,Female,40,Operations,Associate,Master's,2020-05-09,,Active,,64200.0,4,4,20.9,3.0,11.0,Onsite,16
E11055,Edward Moore,Male,35,HR,Associate,Bachelor's,2019-02-11,,Active,,82400.0,4,74,0.4,3.9,2.2,Hybrid,35
E11056,Robert Walker,Male,24,IT,Entry,Bachelor's,2024-02-29,,Active,,66400.0,2,22,4.8,3.2,2.6,Onsite,43
E11057,Carol Williams,Female,39,HR,Manager,High School,2026-07-20,,Active,,127500.0,3,1,12.5,4.5,0.5,Onsite,26
E11058,Ashley White,Female,40,Finance,Senior,High School,2022-05-19,,Active,,129800.0,2,11,9.1,3.3,8.1,Onsite,0
E11059,Kimberly Thompson,Female,23,Engineering,Senior,Bachelor's,2022-09-27,,Active,,143000.0,4,1,11.0,3.2,9.6,Hybrid,2
E11060,Laura Williams,Female,33,Customer Support,Lead,Bachelor's,2025-07-26,,Active,,81100.0,2,2,8.4,3.6,9.1,Remote,28
E11061,Elizabeth Williams,Female,49,Engineering,Lead,Bachelor's,2021-03-17,,Active,,177600.0,3,40,5.6,2.8,10.1,Onsite,24
E11062,Ronald Davis,Male,55,Engineering,Manager,Master's,2019-09-04,2024-09-22,Terminated,Voluntary - Better Opportunity,230000.0,3,10,11.3,3.2,6.7,Hybrid,23
E11063,David Rodriguez,Male,36,Marketing,Senior,High School,2023-07-09,,Active,,110200.0,4,8,0.1,2.5,2.1,Onsite,11
E11064,Anthony White,Male,43,Customer Support,Associate,Bachelor's,2024-06-19,,Active,,57000.0,2,10,16.7,3.4,8.1,Hybrid,17
E11065,Betty Hernandez,Female,36,Sales,Lead,High School,2024-05-11,,Active,,129500.0,4,18,17.2,3.9,1.7,Hybrid,15
E11066,Daniel Rodriguez,Male,34,Engineering,Lead,Associate Degree,2023-05-18,,Active,,182300.0,2,39,4.1,2.6,11.4,Hybrid,10
E11067,Nicholas Rodriguez,Male,34,Sales,Senior,Bachelor's,2026-04-06,,Active,,107000.0,2,4,9.8,4.2,2.4,Hybrid,10
E11068,Nancy Nguyen,Female,36,IT,Entry,Bachelor's,2021-03-02,,Active,,65100.0,4,3,9.5,3.7,4.3,Remote,27
E11069,Sarah Jackson,Female,36,Sales,Manager,Master's,2024-07-27,2025-04-23,Terminated,Voluntary - Personal,158700.0,3,6,11.9,3.2,12.4,Remote,24
E11070,Stephen Hernandez,Male,39,Operations,Manager,Associate Degree,2023-03-21,,Active,,127700.0,3,29,8.6,1.8,4.0,Onsite,20
E11071,Jason Martin,Male,26,Sales,Associate,Associate Degree,2025-02-12,2026-04-21,Terminated,Voluntary - Relocation,85500.0,2,6,13.3,2.6,7.6,Remote,6
E11072,Edward Moore,Male,30,Marketing,Entry,Master's,2018-08-30,,Active,,62600.0,3,22,7.1,4.1,1.7,Remote,28
E11073,Laura Moore,Female,32,Sales,Senior,Master's,2025-01-06,,Active,,101300.0,3,6,9.2,3.3,17.4,Hybrid,15
E11074,Jennifer Sanchez,Female,23,Finance,Entry,Master's,2022-12-15,,Active,,72000.0,2,31,7.0,3.3,0.8,Onsite,24
E11075,Ronald Martinez,Male,44,Sales,Lead,Bachelor's,2024-04-05,,Active,,123700.0,1,20,8.1,2.9,8.2,Remote,38
E11076,Patricia Ramirez,Female,48,Finance,Manager,Bachelor's,2019-05-28,,Active,,195000.0,2,11,4.9,2.9,5.5,Hybrid,16
E11077,Carol Thomas,Female,45,Customer Support,Lead,Bachelor's,2021-01-09,,Active,,87600.0,2,63,11.4,1.5,35.2,Remote,15
E11078,Stephanie Martin,Female,40,Customer Support,Manager,High School,2025-02-09,,Active,,101300.0,3,18,20.0,2.8,3.3,Onsite,2
E11079,Stephanie Lee,Female,43,Customer Support,Senior,Master's,2023-10-21,2025-01-04,Terminated,Voluntary - Better Opportunity,72500.0,1,34,19.4,2.3,25.6,Hybrid,21
E11080,Mark Martinez,Male,31,Customer Support,Entry,Master's,2021-06-14,2026-01-14,Terminated,Involuntary - Restructuring,44600.0,3,0,28.1,2.4,26.0,Onsite,25
E11081,Larry Brown,Male,42,Customer Support,Director,Master's,2024-10-03,,Active,,146800.0,4,16,18.3,2.9,7.4,Hybrid,18
E11082,Thomas Gonzalez,Male,39,Engineering,Lead,Master's,2021-08-25,,Active,,180100.0,3,31,13.9,3.7,39.6,Hybrid,17
E11083,Jeffrey Wilson,Male,45,Engineering,Associate,High School,2021-02-21,,Active,,122400.0,2,17,8.5,3.5,4.8,Hybrid,5
E11084,Nancy Young,Female,35,IT,Associate,Master's,2019-09-22,,Active,,91700.0,4,2,10.3,4.8,1.5,Onsite,14
E11085,Paul Thomas,Male,32,Operations,Senior,Associate Degree,2019-07-13,,Active,,89200.0,5,28,18.3,3.4,2.9,Hybrid,22
E11086,Cynthia Torres,Female,29,Customer Support,Entry,Master's,2022-04-09,,Active,,41300.0,4,25,20.6,3.0,11.0,Onsite,26
E11087,Brian Lee,Male,34,IT,Associate,Associate Degree,2018-09-26,,Active,,97700.0,4,25,11.4,3.7,31.1,Onsite,5
E11088,Edward Robinson,Male,40,Engineering,Senior,Bachelor's,2019-03-30,,Active,,160400.0,1,7,0.0,3.7,16.6,Hybrid,28
E11089,Ryan Harris,Male,38,IT,Senior,Associate Degree,2018-12-25,,Active,,125200.0,3,9,9.3,3.2,7.1,Hybrid,24
E11090,Jennifer Perez,Female,29,Finance,Associate,Associate Degree,2023-07-16,,Active,,92300.0,4,3,13.1,4.0,17.5,Remote,35
E11091,Larry Wilson,Male,27,Sales,Entry,Bachelor's,2024-05-16,,Active,,60700.0,2,15,14.7,4.2,3.8,Hybrid,25
E11092,Robert Perez,Male,31,Operations,Entry,PhD,2025-02-17,2026-05-08,Terminated,Voluntary - Better Opportunity,48600.0,3,18,9.0,2.8,8.6,Hybrid,24
E11093,Stephen King,Male,41,HR,Lead,High School,2020-11-20,,Active,,122000.0,5,26,2.1,4.5,2.5,Hybrid,31
E11094,Daniel Lopez,Male,39,Engineering,Manager,Master's,2020-11-26,,Active,,223800.0,3,8,10.3,3.2,0.8,Onsite,3
E11095,Richard Taylor,Male,39,Sales,Senior,Associate Degree,2019-12-25,,Active,,121700.0,3,9,17.5,2.6,1.9,Onsite,21
E11096,Elizabeth Johnson,Female,40,Engineering,Lead,Bachelor's,2025-10-04,,Active,,163000.0,3,0,2.5,2.9,9.7,Onsite,22
E11097,George Rodriguez,Male,49,Sales,Manager,Associate Degree,2019-08-25,2022-03-23,Terminated,Voluntary - Better Opportunity,171500.0,4,78,10.7,2.7,2.6,Hybrid,26
E11098,Jacob Brown,Male,42,Sales,Lead,Bachelor's,2020-08-23,2025-05-16,Terminated,Involuntary - Performance,138900.0,3,26,15.8,3.4,0.6,Hybrid,0
E11099,Jeffrey Nguyen,Male,26,Sales,Associate,Associate Degree,2025-02-12,,Active,,82100.0,2,7,11.3,3.7,18.5,Hybrid,21
E11100,Jessica Moore,Female,34,Marketing,Associate,Bachelor's,2023-02-10,,Active,,76000.0,2,5,8.0,4.1,3.5,Onsite,34
E11101,Laura Jones,Female,38,Sales,Manager,Bachelor's,2023-07-25,,Active,,147800.0,2,0,16.6,1.4,5.0,Remote,33
E11102,Christopher Hernandez,Male,42,Sales,Lead,Associate Degree,2025-01-08,,Active,,126300.0,3,19,12.0,2.0,3.9,Hybrid,1
E11103,Barbara White,Female,33,Sales,Entry,PhD,2021-02-02,,Active,,61400.0,3,4,11.2,4.0,8.5,Hybrid,17
E11104,George Lopez,Male,38,Sales,Entry,PhD,2020-05-21,,Active,,66800.0,4,3,17.3,3.6,6.1,Hybrid,7
E11105,Mark Robinson,Male,40,Sales,Senior,Master's,2020-10-02,,Active,,117600.0,2,6,14.3,3.2,5.4,Onsite,4
E11106,Gary Johnson,Male,36,Operations,Entry,Bachelor's,2023-08-02,,Active,,49700.0,4,18,17.3,3.6,4.7,Onsite,15
E11107,Sharon Nguyen,Female,28,IT,Entry,Bachelor's,2025-12-08,,Active,,60100.0,3,8,4.6,4.4,19.4,Onsite,22
E11108,Cynthia King,Female,30,Customer Support,Associate,Master's,2019-06-04,,Active,,56500.0,4,2,25.9,4.2,4.3,Hybrid,39
E11109,Daniel Harris,Male,25,IT,Entry,Bachelor's,2026-06-12,2026-08-23,Terminated,Involuntary - Restructuring,65900.0,2,2,10.8,2.7,4.3,Hybrid,16
E11110,Daniel Lee,Male,40,Operations,Senior,Master's,2022-04-09,,Active,,83500.0,1,39,18.9,2.5,19.4,Onsite,12
E11111,Barbara Martin,Female,30,Engineering,Associate,Master's,2023-11-06,,Active,,110000.0,1,15,4.7,2.7,10.7,Onsite,20
E11112,Betty Young,Female,21,Customer Support,Associate,Bachelor's,2025-11-17,,Active,,50600.0,3,4,16.8,3.0,4.0,Remote,28
E11113,Ashley Sanchez,Female,31,Sales,Associate,Bachelor's,2021-03-04,2025-01-03,Terminated,Voluntary - Better Opportunity,80800.0,2,30,12.3,3.0,5.0,Onsite,16
E11114,George Torres,Male,24,Operations,Associate,Associate Degree,2020-04-16,,Active,,67000.0,3,74,14.6,2.3,17.2,Hybrid,20
E11115,Emily Thomas,Female,38,Marketing,Senior,Bachelor's,2018-12-03,,Active,,108900.0,4,8,6.7,3.9,7.9,Onsite,27
E11116,Mary Hill,Female,35,IT,Entry,High School,2019-09-13,,Active,,69000.0,3,5,16.5,2.0,3.4,Hybrid,25
E11117,Jacob Garcia,Male,36,Finance,Associate,Bachelor's,2020-12-28,,Active,,102000.0,2,3,15.3,2.9,2.4,Onsite,19
E11118,Stephen Gonzalez,Male,36,Engineering,Senior,Bachelor's,2021-10-25,,Active,,156200.0,2,24,18.7,2.3,12.1,Hybrid,18
E11119,Donna Torres,Female,28,Sales,Associate,PhD,2020-06-18,,Active,,85600.0,4,0,15.9,2.6,0.5,Onsite,11
E11120,Sandra Williams,Female,30,Engineering,Entry,Bachelor's,2024-01-25,,Active,,83600.0,3,6,7.5,4.8,2.2,Hybrid,27
E11121,Nicholas White,Male,39,Marketing,Associate,Bachelor's,2019-07-17,,Active,,85400.0,1,10,8.1,3.4,11.7,Onsite,7
E11122,Sandra Moore,Female,24,Sales,Entry,Master's,2020-03-14,,Active,,61400.0,3,38,9.3,3.4,5.6,Onsite,26
E11123,Daniel Thomas,Male,37,Sales,Manager,Bachelor's,2025-06-12,,Active,,160900.0,2,9,13.8,2.0,27.7,Onsite,4
E11124,Jeffrey Brown,Male,34,Operations,Senior,Bachelor's,2023-09-16,2025-07-31,Terminated,Voluntary - Better Opportunity,82900.0,4,9,16.3,3.0,7.1,Hybrid,34
E11125,Nicholas Sanchez,Male,33,IT,Senior,Master's,2026-06-08,,Active,,106300.0,2,2,9.2,2.6,4.0,Onsite,15
E11126,Emily Allen,Female,32,Sales,Senior,Bachelor's,2023-08-30,,Active,,106700.0,3,9,20.3,2.6,3.9,Onsite,21
E11127,Steven Jackson,Male,37,Engineering,Senior,Bachelor's,2021-11-09,,Active,,155900.0,4,3,12.4,3.6,20.8,Remote,38
E11128,Larry Rodriguez,Male,36,Customer Support,Senior,Master's,2019-06-21,2022-09-19,Terminated,Involuntary - Restructuring,79000.0,2,0,23.0,2.0,12.8,Onsite,20
E11129,Betty Torres,Female,22,Customer Support,Associate,Bachelor's,2025-09-20,2026-03-31,Terminated,Voluntary - Better Opportunity,54900.0,2,0,7.9,3.1,7.6,Onsite,18
E11130,James Gonzalez,Male,33,Customer Support,Senior,Bachelor's,2024-11-24,2025-01-01,Terminated,Voluntary - Better Opportunity,76700.0,2,21,22.5,2.0,7.1,Hybrid,18
E11131,Ronald Hill,Male,30,Engineering,Entry,Bachelor's,2024-03-23,,Active,,85200.0,2,3,16.6,2.4,2.3,Remote,21
E11132,Stephanie Anderson,Female,25,IT,Associate,Associate Degree,2024-11-28,,Active,,85600.0,3,9,10.9,3.3,10.4,Hybrid,18
E11133,Michael Brown,Male,39,Operations,Manager,Bachelor's,2020-11-17,,Active,,126700.0,3,3,21.3,3.2,1.0,Hybrid,30
E11134,Larry Moore,Male,43,HR,Lead,Associate Degree,2020-03-15,2022-03-16,Terminated,Voluntary - Personal,115500.0,2,7,0.0,3.2,1.8,Hybrid,13
E11135,James Scott,Male,34,IT,Entry,Bachelor's,2024-03-23,,Active,,68600.0,3,22,4.2,2.5,1.8,Remote,40
E11136,Larry Wright,Male,28,Finance,Entry,Associate Degree,2025-06-19,,Active,,71100.0,3,0,0.0,4.1,3.7,Hybrid,27
E11137,Melissa Martin,Female,29,Sales,Senior,Bachelor's,2023-07-04,2026-05-07,Terminated,Voluntary - Personal,103700.0,1,5,9.4,3.2,0.9,Hybrid,21
E11138,Edward Scott,Male,37,IT,Senior,Bachelor's,2020-12-30,,Active,,125500.0,3,12,4.9,3.9,3.2,Hybrid,30
E11139,Michael Young,Male,33,Finance,Entry,High School,2023-09-08,,Active,,72800.0,3,1,7.5,3.9,3.4,Onsite,25
E11140,David Anderson,Male,36,HR,Senior,Master's,2021-10-28,,Active,,101600.0,1,58,5.2,1.0,11.3,Onsite,32
E11141,Sharon King,Female,26,Marketing,Entry,Master's,2022-04-22,,Active,,58900.0,4,0,8.1,3.1,22.5,Onsite,11
E11142,Patricia Miller,Female,25,Finance,Entry,Master's,2022-09-27,,Active,,71000.0,3,6,1.1,3.3,1.5,Onsite,15
E11143,Kimberly Wright,Female,28,Engineering,Senior,High School,2023-04-09,,Active,,143400.0,3,30,11.5,2.3,11.2,Onsite,14
E11144,Jacob Allen,Male,35,Customer Support,Manager,Bachelor's,2022-10-25,,Active,,111700.0,3,27,22.8,2.5,20.0,Hybrid,16
E11145,Deborah Ramirez,Female,35,Engineering,Senior,Associate Degree,2021-12-03,,Active,,139700.0,5,6,4.5,4.7,14.5,Hybrid,12
E11146,George Lee,Male,31,Engineering,Entry,Bachelor's,2026-06-19,,Active,,82300.0,2,2,2.1,3.5,0.8,Onsite,14
E11147,John Moore,Male,42,Sales,Lead,Bachelor's,2022-01-03,,Active,,131200.0,4,3,18.8,2.9,0.5,Hybrid,33
E11148,Laura Gonzalez,Female,44,Customer Support,Lead,Bachelor's,2022-11-10,,Active,,87000.0,3,25,17.0,2.9,16.8,Remote,12
E11149,Karen Smith,Female,39,Customer Support,Senior,Bachelor's,2025-12-29,,Active,,65300.0,4,7,23.8,3.3,8.8,Hybrid,25
E11150,Jeffrey Perez,Male,29,Engineering,Senior,Bachelor's,2025-02-15,,Active,,138800.0,3,5,7.0,2.8,8.9,Hybrid,14
E11151,Eric Perez,Male,36,Finance,Entry,Bachelor's,2025-08-14,,Active,,64400.0,2,0,2.7,3.1,9.3,Onsite,8
E11152,Paul Smith,Male,37,Engineering,Lead,Bachelor's,2025-06-23,,Active,,175000.0,3,11,14.0,2.9,2.6,Hybrid,39
E11153,Stephanie Ramirez,Female,37,Marketing,Manager,Bachelor's,2024-06-26,,Active,,145300.0,4,26,12.0,3.4,6.0,Remote,19
E11154,Larry Scott,Male,29,Marketing,Lead,Bachelor's,2025-08-25,,Active,,124100.0,3,4,1.2,4.2,7.3,Hybrid,25
E11155,Richard Lewis,Male,42,Sales,Associate,Bachelor's,2019-06-16,,Active,,90800.0,3,3,22.6,3.5,0.5,Hybrid,20
E11156,Jonathan Young,Male,36,Operations,Senior,Bachelor's,2019-02-25,,Active,,94200.0,4,9,12.3,4.2,16.5,Hybrid,41
E11157,Sarah Sanchez,Female,37,Customer Support,Lead,Bachelor's,2026-07-19,,Active,,85500.0,3,1,24.2,2.1,12.9,Remote,24
E11158,Carol Martinez,Female,37,Engineering,Associate,Bachelor's,2021-10-20,,Active,,110400.0,1,9,5.0,4.0,27.3,Hybrid,21
E11159,Michelle Ramirez,Female,43,Sales,Associate,Master's,2021-08-22,,Active,,82400.0,3,11,3.2,3.4,7.5,Hybrid,6
E11160,Linda Thompson,Female,21,Customer Support,Entry,Bachelor's,2026-07-15,,Active,,39900.0,4,1,11.4,3.6,2.9,Onsite,13
E11161,Karen White,Female,35,Engineering,Entry,Associate Degree,2025-12-18,,Active,,81600.0,3,0,6.7,3.9,19.0,Hybrid,38
E11162,Mary Martinez,Female,37,HR,Senior,Associate Degree,2022-10-18,,Active,,94000.0,5,9,6.1,3.5,5.5,Onsite,17
E11163,Kevin Lewis,Male,51,IT,Lead,Bachelor's,2019-04-13,,Active,,151100.0,4,11,14.7,4.1,22.1,Hybrid,19
E11164,Melissa Lee,Female,29,Engineering,Senior,Bachelor's,2024-02-13,,Active,,137700.0,4,30,7.6,3.5,0.5,Onsite,42
E11165,John Robinson,Male,37,Customer Support,Lead,Master's,2025-05-06,,Active,,82300.0,5,15,18.3,2.9,6.2,Hybrid,16
E11166,Ashley Allen,Female,33,Finance,Associate,Associate Degree,2026-04-10,,Active,,83500.0,3,2,7.2,2.9,1.0,Remote,32
E11167,Susan Brown,Female,35,HR,Associate,Bachelor's,2019-07-02,,Active,,70900.0,2,21,1.4,2.8,2.5,Hybrid,22
E11168,George Johnson,Male,33,HR,Associate,Master's,2020-09-26,,Active,,76900.0,3,16,7.6,3.4,0.5,Hybrid,27
E11169,George Taylor,Male,40,Engineering,Lead,Master's,2023-03-17,,Active,,177300.0,3,23,13.6,2.0,1.9,Hybrid,29
E11170,Patricia Moore,Female,28,Customer Support,Associate,Bachelor's,2021-03-12,,Active,,53100.0,2,12,20.1,3.0,14.6,Hybrid,16
E11171,Edward Thomas,Male,39,IT,Associate,High School,2019-05-22,,Active,,95900.0,3,29,0.0,4.2,4.3,Onsite,17
E11172,Steven Garcia,Male,34,Operations,Associate,PhD,2024-07-24,,Active,,63200.0,3,25,7.5,2.8,17.2,Hybrid,17
E11173,Mary Brown,Female,36,Finance,Associate,PhD,2025-12-29,,Active,,91000.0,4,8,13.9,3.1,13.0,Hybrid,30
E11174,Ronald Ramirez,Male,34,Customer Support,Associate,High School,2022-10-25,,Active,,54900.0,1,27,22.9,2.6,9.2,Onsite,17
E11175,Larry Lopez,Male,40,Sales,Manager,Master's,2022-08-22,,Active,,168200.0,3,4,8.1,3.8,30.9,Remote,23
E11176,Jonathan Rodriguez,Male,34,Operations,Associate,Master's,2023-11-24,2025-04-09,Terminated,Involuntary - Performance,62800.0,3,0,13.9,2.9,12.8,Onsite,26
E11177,David Davis,Male,36,Marketing,Senior,Master's,2021-03-24,2025-02-14,Terminated,Involuntary - Performance,106000.0,4,7,0.7,3.4,0.8,Onsite,11
E11178,John Miller,Male,29,HR,Senior,High School,2022-06-30,,Active,,102500.0,2,7,10.3,3.8,1.5,Onsite,19
E11179,Sarah Williams,Female,21,Finance,Entry,Bachelor's,2022-11-10,2024-01-09,Terminated,Voluntary - Better Opportunity,68200.0,5,32,10.7,2.9,7.0,Hybrid,20
E11180,Laura Davis,Female,33,Sales,Associate,Bachelor's,2021-10-28,,Active,,86000.0,2,0,24.8,2.5,6.1,Hybrid,2
E11181,Stephanie Thompson,Female,41,Customer Support,Associate,Bachelor's,2018-10-14,,Active,,58800.0,2,9,14.7,4.0,4.6,Onsite,15
E11182,Carol Gonzalez,Female,48,Sales,Manager,Bachelor's,2023-05-01,,Active,,156200.0,1,27,6.8,2.8,1.6,Hybrid,23
E11183,Jonathan Robinson,Male,30,IT,Associate,Master's,2025-04-04,2026-03-21,Terminated,Involuntary - Restructuring,91100.0,4,16,4.7,3.4,3.3,Onsite,17
E11184,Barbara Moore,Female,37,Engineering,Associate,Master's,2024-05-05,,Active,,108400.0,2,10,6.9,3.8,2.2,Hybrid,20
E11185,Sandra Rodriguez,Female,34,Sales,Manager,High School,2024-03-04,,Active,,154000.0,1,4,10.8,2.0,1.0,Hybrid,32
E11186,Sandra Miller,Female,30,HR,Senior,High School,2024-11-22,,Active,,93700.0,2,4,3.0,3.2,11.8,Hybrid,19
E11187,Sandra Clark,Female,24,Engineering,Entry,Bachelor's,2021-08-18,,Active,,84800.0,4,3,11.4,2.6,10.1,Hybrid,18
E11188,Sarah Jones,Female,51,Sales,Lead,Bachelor's,2019-05-04,2024-09-27,Terminated,Involuntary - Performance,138900.0,2,4,13.6,1.8,8.6,Hybrid,28
E11189,Emily Gonzalez,Female,36,IT,Senior,Master's,2021-11-10,,Active,,117000.0,3,10,6.2,4.6,4.7,Onsite,19
E11190,Mary Lopez,Female,41,Marketing,Entry,Master's,2020-09-22,,Active,,59200.0,3,5,6.8,4.0,1.8,Hybrid,26
E11191,Jacob Taylor,Male,33,HR,Associate,High School,2023-12-21,,Active,,72500.0,4,32,4.8,3.3,0.6,Onsite,25
E11192,Lisa King,Female,21,Marketing,Associate,Bachelor's,2024-06-26,,Active,,77100.0,3,26,14.5,3.0,20.4,Remote,16
E11193,Barbara Lewis,Female,32,Engineering,Senior,Bachelor's,2024-09-09,,Active,,144800.0,2,2,13.7,2.9,6.3,Onsite,30
E11194,Eric Sanchez,Male,32,Engineering,Senior,Bachelor's,2025-01-12,,Active,,147500.0,2,19,3.8,3.5,8.3,Onsite,10
E11195,Jessica Anderson,Female,39,HR,Senior,Bachelor's,2019-02-25,,Active,,95400.0,3,32,11.9,2.9,9.7,Onsite,12
E11196,David Hill,Male,48,Sales,Lead,Bachelor's,2021-07-19,,Active,,135500.0,5,27,26.2,3.3,0.9,Hybrid,20
E11197,Karen Williams,Female,48,Customer Support,Manager,Bachelor's,2018-11-19,2024-08-06,Terminated,Involuntary - Restructuring,103200.0,2,63,23.5,2.1,13.4,Hybrid,8
E11198,Thomas Garcia,Male,29,Operations,Entry,Bachelor's,2024-03-02,,Active,,50100.0,2,18,14.4,2.5,0.5,Hybrid,20
E11199,Cynthia Lewis,Female,39,Finance,Senior,Bachelor's,2022-05-26,2024-04-11,Terminated,Voluntary - Better Opportunity,126000.0,3,26,0.5,3.4,5.8,Remote,37
E11200,Ronald Rodriguez,Male,34,Finance,Entry,Master's,2019-03-21,,Active,,73300.0,2,51,9.7,2.5,2.5,Hybrid,29
E11201,Edward Flores,Male,32,Customer Support,Entry,PhD,2025-07-05,2026-04-13,Terminated,Involuntary - Performance,40300.0,4,4,16.3,3.6,9.3,Onsite,14
E11202,Patricia Wilson,Female,37,IT,Lead,PhD,2022-01-10,,Active,,125700.0,4,1,2.8,4.0,1.3,Onsite,40
E11203,Ashley Sanchez,Female,24,Operations,Entry,Master's,2021-02-13,,Active,,46600.0,3,25,8.7,3.6,9.4,Onsite,27
E11204,Cynthia Lee,Female,39,Marketing,Senior,Master's,2021-06-29,,Active,,104500.0,2,7,9.8,3.5,9.5,Onsite,6
E11205,Gary King,Male,28,Marketing,Entry,Bachelor's,2020-09-16,,Active,,66900.0,3,33,8.2,3.4,1.2,Hybrid,33
E11206,Richard Smith,Male,37,Sales,Associate,Bachelor's,2023-05-31,,Active,,85300.0,5,12,12.0,4.7,4.5,Onsite,15
E11207,Rebecca Davis,Female,25,Customer Support,Lead,Bachelor's,2024-06-08,,Active,,82300.0,2,3,23.0,2.7,4.2,Remote,37
E11208,Jeffrey King,Male,27,Engineering,Entry,Bachelor's,2021-08-06,,Active,,86900.0,2,48,12.4,2.4,14.7,Hybrid,43
E11209,Amanda Smith,Female,26,Engineering,Associate,Bachelor's,2021-08-21,2022-01-17,Terminated,Involuntary - Performance,114400.0,4,3,3.4,3.8,14.1,Onsite,17
E11210,David Ramirez,Male,51,Sales,Director,Associate Degree,2022-02-25,,Active,,229800.0,4,26,20.8,2.4,0.5,Onsite,27
E11211,Cynthia Jones,Female,36,Sales,Entry,Master's,2018-10-29,,Active,,66700.0,3,1,10.7,3.1,0.5,Remote,4
E11212,Karen Ramirez,Female,23,Sales,Associate,Associate Degree,2026-01-25,2026-03-14,Terminated,Voluntary - Personal,81700.0,4,7,19.4,3.1,10.9,Onsite,11
E11213,Edward King,Male,37,Sales,Lead,High School,2024-10-17,,Active,,134100.0,5,19,13.5,3.4,11.6,Onsite,37
E11214,Michelle Johnson,Female,43,IT,Associate,Master's,2023-05-30,,Active,,87500.0,4,6,8.4,4.0,15.3,Hybrid,25
E11215,Mark Lee,Male,28,Finance,Entry,Bachelor's,2025-03-02,,Active,,68800.0,2,18,2.5,3.8,15.1,Hybrid,13
E11216,Daniel Garcia,Male,48,Marketing,Manager,Master's,2019-06-13,,Active,,156900.0,4,7,15.5,2.4,6.0,Hybrid,0
E11217,Edward Taylor,Male,41,Engineering,Senior,Associate Degree,2020-11-05,,Active,,153300.0,4,15,5.7,3.9,8.2,Onsite,17
E11218,Gary Johnson,Male,33,IT,Lead,Master's,2023-05-23,,Active,,145300.0,2,0,8.0,3.1,2.9,Remote,16
E11219,David Lopez,Male,29,Customer Support,Entry,Bachelor's,2019-12-31,2024-03-22,Terminated,Involuntary - Performance,42800.0,4,27,27.2,3.3,2.4,Remote,13
E11220,Jennifer Rodriguez,Female,31,Operations,Entry,Master's,2023-03-20,,Active,,49000.0,3,0,20.7,3.0,7.6,Onsite,28
E11221,Sarah Hernandez,Female,41,HR,Senior,Master's,2019-02-02,,Active,,95100.0,4,30,0.0,3.5,8.3,Hybrid,20
